Year,Driver,Stint,LapNumber,Compound,LapTimeSeconds,TrackStatus,PitInTime,PitOutTime
2022,GAS,2.0,20.0,HARD,92.182,1,,
2022,GAS,2.0,21.0,HARD,91.443,1,,
2022,GAS,2.0,22.0,HARD,91.228,1,,
2022,GAS,2.0,23.0,HARD,91.704,1,,
2022,GAS,2.0,24.0,HARD,91.855,1,,
2022,GAS,2.0,25.0,HARD,93.269,1,,
2022,GAS,2.0,26.0,HARD,92.542,1,,
2022,GAS,2.0,27.0,HARD,91.712,1,,
2022,GAS,2.0,28.0,HARD,92.407,1,,
2022,GAS,2.0,29.0,HARD,92.05,1,,
2022,GAS,2.0,30.0,HARD,92.297,1,,
2022,GAS,2.0,31.0,HARD,91.744,1,,
2022,GAS,2.0,32.0,HARD,91.676,1,,
2022,GAS,2.0,33.0,HARD,91.349,1,,
2022,GAS,2.0,34.0,HARD,91.44,1,,
2022,GAS,2.0,35.0,HARD,91.249,1,,
2022,GAS,2.0,36.0,HARD,91.391,1,,
2022,GAS,2.0,37.0,HARD,91.414,1,,
2022,GAS,2.0,38.0,HARD,91.25,12,,
2022,GAS,2.0,39.0,HARD,91.291,1,,
2022,GAS,2.0,40.0,HARD,91.385,1,,
2022,GAS,2.0,41.0,HARD,91.491,1,,
2022,GAS,2.0,42.0,HARD,91.545,1,,
2022,GAS,2.0,43.0,HARD,92.28,1,,
2022,GAS,2.0,44.0,HARD,91.426,1,,
2022,GAS,2.0,45.0,HARD,91.502,1,,
2022,GAS,2.0,46.0,HARD,92.625,1,,
2022,GAS,2.0,47.0,HARD,91.851,1,,
2022,GAS,2.0,48.0,HARD,91.632,1,,
2022,GAS,2.0,49.0,HARD,91.654,1,,
2022,GAS,2.0,50.0,HARD,91.598,1,,
2022,GAS,2.0,51.0,HARD,92.718,1,,
2022,GAS,2.0,52.0,HARD,92.748,1,,
2022,GAS,2.0,53.0,HARD,92.671,1,,
2022,GAS,2.0,54.0,HARD,93.137,1,,
2022,GAS,2.0,55.0,HARD,93.845,1,,
2022,GAS,2.0,56.0,HARD,94.193,1,,
2022,GAS,2.0,57.0,HARD,92.845,1,,
2022,BOT,1.0,2.0,HARD,94.636,1,,
2022,BOT,1.0,3.0,HARD,93.43,1,,
2022,BOT,1.0,4.0,HARD,92.662,1,,
2022,BOT,1.0,5.0,HARD,92.873,1,,
2022,BOT,1.0,6.0,HARD,93.085,1,,
2022,BOT,1.0,7.0,HARD,92.881,1,,
2022,BOT,1.0,8.0,HARD,93.113,1,,
2022,BOT,1.0,9.0,HARD,91.748,1,,
2022,BOT,1.0,10.0,HARD,92.56,1,,
2022,BOT,1.0,11.0,HARD,93.363,1,,
2022,BOT,1.0,12.0,HARD,93.204,1,,
2022,BOT,1.0,13.0,HARD,92.643,1,,
2022,BOT,1.0,14.0,HARD,93.168,1,,
2022,BOT,1.0,15.0,HARD,92.915,1,,
2022,BOT,1.0,16.0,HARD,92.475,1,,
2022,BOT,1.0,17.0,HARD,92.75,1,,
2022,BOT,1.0,18.0,HARD,92.504,1,,
2022,BOT,1.0,19.0,HARD,93.396,1,,
2022,BOT,1.0,20.0,HARD,92.561,1,,
2022,BOT,1.0,21.0,HARD,93.399,1,,
2022,BOT,1.0,22.0,HARD,92.579,1,,
2022,BOT,1.0,23.0,HARD,94.172,1,,
2022,BOT,1.0,24.0,HARD,92.726,1,,
2022,BOT,1.0,25.0,HARD,93.561,1,,
2022,BOT,1.0,26.0,HARD,93.463,1,,
2022,BOT,1.0,27.0,HARD,93.206,1,,
2022,BOT,1.0,28.0,HARD,93.579,1,,
2022,BOT,1.0,29.0,HARD,93.039,1,,
2022,BOT,2.0,32.0,MEDIUM,91.442,1,,
2022,BOT,2.0,33.0,MEDIUM,91.276,1,,
2022,BOT,2.0,34.0,MEDIUM,91.487,1,,
2022,BOT,2.0,35.0,MEDIUM,91.453,1,,
2022,BOT,2.0,36.0,MEDIUM,91.331,1,,
2022,BOT,2.0,37.0,MEDIUM,91.188,1,,
2022,BOT,2.0,38.0,MEDIUM,92.518,12,,
2022,BOT,2.0,39.0,MEDIUM,92.017,1,,
2022,BOT,2.0,40.0,MEDIUM,91.512,1,,
2022,BOT,2.0,41.0,MEDIUM,90.757,1,,
2022,BOT,2.0,42.0,MEDIUM,93.093,1,,
2022,BOT,2.0,43.0,MEDIUM,91.448,1,,
2022,BOT,2.0,44.0,MEDIUM,91.246,1,,
2022,BOT,2.0,45.0,MEDIUM,91.319,1,,
2022,BOT,2.0,46.0,MEDIUM,91.158,1,,
2022,BOT,2.0,47.0,MEDIUM,90.352,1,,
2022,BOT,2.0,48.0,MEDIUM,92.319,1,,
2022,BOT,2.0,49.0,MEDIUM,90.639,1,,
2022,BOT,2.0,50.0,MEDIUM,90.457,1,,
2022,BOT,2.0,51.0,MEDIUM,90.539,1,,
2022,BOT,2.0,52.0,MEDIUM,91.299,1,,
2022,BOT,2.0,53.0,MEDIUM,92.998,1,,
2022,BOT,2.0,54.0,MEDIUM,92.995,1,,
2022,BOT,2.0,55.0,MEDIUM,91.236,1,,
2022,BOT,2.0,56.0,MEDIUM,90.566,1,,
2022,BOT,2.0,57.0,MEDIUM,90.743,1,,
2022,MSC,1.0,2.0,MEDIUM,93.725,1,,
2022,MSC,1.0,3.0,MEDIUM,92.196,1,,
2022,MSC,1.0,4.0,MEDIUM,94.204,1,,
2022,MSC,1.0,5.0,MEDIUM,93.757,1,,
2022,MSC,1.0,6.0,MEDIUM,92.836,1,,
2022,MSC,1.0,7.0,MEDIUM,92.045,1,,
2022,MSC,1.0,8.0,MEDIUM,92.389,1,,
2022,MSC,1.0,9.0,MEDIUM,92.453,1,,
2022,MSC,1.0,10.0,MEDIUM,92.732,1,,
2022,MSC,1.0,11.0,MEDIUM,93.014,1,,
2022,MSC,1.0,12.0,MEDIUM,92.787,1,,
2022,MSC,1.0,13.0,MEDIUM,92.669,1,,
2022,MSC,2.0,16.0,HARD,91.364,1,,
2022,MSC,2.0,17.0,HARD,91.143,1,,
2022,MSC,2.0,18.0,HARD,91.532,1,,
2022,MSC,2.0,19.0,HARD,91.331,1,,
2022,MSC,2.0,20.0,HARD,91.382,1,,
2022,MSC,2.0,21.0,HARD,91.689,1,,
2022,MSC,2.0,22.0,HARD,91.822,1,,
2022,MSC,2.0,23.0,HARD,92.847,1,,
2022,MSC,2.0,24.0,HARD,92.166,1,,
2022,MSC,2.0,25.0,HARD,92.238,1,,
2022,MSC,2.0,26.0,HARD,91.783,1,,
2022,MSC,2.0,27.0,HARD,91.596,1,,
2022,MSC,2.0,28.0,HARD,91.449,1,,
2022,MSC,2.0,29.0,HARD,91.762,1,,
2022,MSC,2.0,30.0,HARD,91.472,1,,
2022,MSC,2.0,31.0,HARD,91.521,1,,
2022,MSC,2.0,32.0,HARD,92.07,1,,
2022,MSC,2.0,33.0,HARD,92.046,1,,
2022,MSC,3.0,36.0,MEDIUM,91.088,1,,
2022,MSC,3.0,37.0,MEDIUM,90.952,1,,
2022,MSC,3.0,38.0,MEDIUM,97.111,12,,
2022,MSC,3.0,39.0,MEDIUM,89.833,1,,
2022,MSC,3.0,40.0,MEDIUM,90.614,1,,
2022,MSC,3.0,41.0,MEDIUM,90.416,1,,
2022,MSC,3.0,42.0,MEDIUM,90.161,1,,
2022,MSC,3.0,43.0,MEDIUM,90.456,1,,
2022,MSC,3.0,44.0,MEDIUM,90.709,1,,
2022,MSC,3.0,45.0,MEDIUM,90.851,1,,
2022,MSC,3.0,46.0,MEDIUM,90.704,1,,
2022,MSC,3.0,47.0,MEDIUM,92.87,1,,
2022,MSC,3.0,48.0,MEDIUM,91.948,1,,
2022,MSC,3.0,49.0,MEDIUM,91.623,1,,
2022,MSC,3.0,50.0,MEDIUM,92.908,1,,
2022,MSC,3.0,51.0,MEDIUM,91.493,1,,
2022,MSC,3.0,52.0,MEDIUM,92.34,1,,
2022,MSC,3.0,53.0,MEDIUM,94.483,1,,
2022,MSC,3.0,54.0,MEDIUM,93.907,1,,
2022,MSC,3.0,55.0,MEDIUM,92.57,1,,
2022,MSC,3.0,56.0,MEDIUM,94.761,1,,
2022,MSC,3.0,57.0,MEDIUM,92.757,1,,
2022,MAG,1.0,2.0,HARD,94.95,1,,
2022,MAG,1.0,3.0,HARD,93.566,1,,
2022,MAG,1.0,4.0,HARD,92.512,1,,
2022,MAG,1.0,5.0,HARD,92.637,1,,
2022,MAG,1.0,6.0,HARD,93.355,1,,
2022,MAG,1.0,7.0,HARD,92.653,1,,
2022,MAG,1.0,8.0,HARD,92.57,1,,
2022,MAG,1.0,9.0,HARD,92.976,1,,
2022,MAG,1.0,10.0,HARD,92.991,1,,
2022,MAG,1.0,11.0,HARD,93.373,1,,
2022,MAG,1.0,12.0,HARD,92.989,1,,
2022,MAG,1.0,13.0,HARD,92.614,1,,
2022,MAG,1.0,14.0,HARD,92.521,1,,
2022,MAG,1.0,15.0,HARD,92.589,1,,
2022,MAG,1.0,16.0,HARD,92.523,1,,
2022,MAG,1.0,17.0,HARD,92.826,1,,
2022,MAG,1.0,18.0,HARD,92.929,1,,
2022,MAG,1.0,19.0,HARD,94.17,1,,
2022,MAG,1.0,20.0,HARD,94.443,1,,
2022,MAG,1.0,21.0,HARD,94.263,1,,
2022,MAG,1.0,22.0,HARD,93.238,1,,
2022,MAG,1.0,23.0,HARD,94.261,1,,
2022,MAG,1.0,24.0,HARD,94.181,1,,
2022,MAG,1.0,25.0,HARD,94.728,1,,
2022,MAG,1.0,26.0,HARD,93.847,1,,
2022,MAG,1.0,27.0,HARD,93.391,1,,
2022,MAG,2.0,30.0,MEDIUM,93.106,1,,
2022,MAG,2.0,31.0,MEDIUM,91.441,1,,
2022,MAG,2.0,32.0,MEDIUM,91.487,1,,
2022,MAG,2.0,33.0,MEDIUM,91.784,1,,
2022,MAG,2.0,34.0,MEDIUM,91.971,1,,
2022,MAG,2.0,35.0,MEDIUM,92.687,1,,
2022,MAG,2.0,36.0,MEDIUM,91.657,1,,
2022,MAG,2.0,37.0,MEDIUM,91.811,1,,
2022,MAG,2.0,38.0,MEDIUM,94.176,12,,
2022,MAG,2.0,39.0,MEDIUM,91.32,1,,
2022,MAG,2.0,40.0,MEDIUM,91.158,1,,
2022,MAG,2.0,41.0,MEDIUM,91.563,1,,
2022,MAG,2.0,42.0,MEDIUM,91.217,1,,
2022,MAG,2.0,43.0,MEDIUM,91.866,1,,
2022,MAG,2.0,44.0,MEDIUM,93.317,1,,
2022,MAG,2.0,45.0,MEDIUM,91.499,1,,
2022,MAG,2.0,46.0,MEDIUM,91.443,1,,
2022,MAG,2.0,47.0,MEDIUM,91.644,1,,
2022,MAG,2.0,48.0,MEDIUM,91.501,1,,
2022,MAG,2.0,49.0,MEDIUM,92.595,1,,
2022,MAG,2.0,50.0,MEDIUM,91.533,1,,
2022,MAG,2.0,51.0,MEDIUM,92.528,1,,
2022,MAG,2.0,52.0,MEDIUM,92.351,1,,
2022,MAG,2.0,53.0,MEDIUM,92.669,1,,
2022,MAG,2.0,54.0,MEDIUM,93.057,1,,
2022,MAG,2.0,55.0,MEDIUM,92.549,1,,
2022,MAG,2.0,56.0,MEDIUM,92.782,1,,
2022,MAG,2.0,57.0,MEDIUM,93.239,1,,
2022,HAM,1.0,2.0,MEDIUM,91.094,1,,
2022,HAM,1.0,3.0,MEDIUM,90.441,1,,
2022,HAM,1.0,4.0,MEDIUM,92.842,1,,
2022,HAM,1.0,5.0,MEDIUM,90.346,1,,
2022,HAM,1.0,6.0,MEDIUM,91.334,1,,
2022,HAM,1.0,7.0,MEDIUM,91.532,1,,
2022,HAM,1.0,8.0,MEDIUM,92.74,1,,
2022,HAM,1.0,9.0,MEDIUM,92.267,1,,
2022,HAM,1.0,10.0,MEDIUM,92.115,1,,
2022,HAM,1.0,11.0,MEDIUM,91.926,1,,
2022,HAM,1.0,12.0,MEDIUM,92.023,1,,
2022,HAM,1.0,13.0,MEDIUM,91.655,1,,
2022,HAM,1.0,14.0,MEDIUM,91.886,1,,
2022,HAM,1.0,15.0,MEDIUM,91.84,1,,
2022,HAM,1.0,16.0,MEDIUM,92.069,1,,
2022,HAM,1.0,17.0,MEDIUM,92.416,1,,
2022,HAM,2.0,20.0,HARD,90.523,1,,
2022,HAM,2.0,21.0,HARD,90.664,1,,
2022,HAM,2.0,22.0,HARD,90.794,1,,
2022,HAM,2.0,23.0,HARD,90.05,1,,
2022,HAM,2.0,24.0,HARD,90.639,1,,
2022,HAM,2.0,25.0,HARD,90.147,1,,
2022,HAM,2.0,26.0,HARD,90.37,1,,
2022,HAM,2.0,27.0,HARD,90.082,1,,
2022,HAM,2.0,28.0,HARD,90.168,1,,
2022,HAM,2.0,29.0,HARD,90.113,1,,
2022,HAM,2.0,30.0,HARD,90.233,1,,
2022,HAM,2.0,31.0,HARD,89.95,1,,
2022,HAM,2.0,32.0,HARD,90.141,1,,
2022,HAM,2.0,33.0,HARD,89.965,1,,
2022,HAM,2.0,34.0,HARD,90.159,1,,
2022,HAM,2.0,35.0,HARD,90.086,1,,
2022,HAM,2.0,36.0,HARD,90.232,1,,
2022,HAM,2.0,37.0,HARD,89.954,1,,
2022,HAM,2.0,38.0,HARD,90.277,1,,
2022,HAM,2.0,39.0,HARD,90.331,12,,
2022,HAM,2.0,40.0,HARD,90.286,1,,
2022,HAM,2.0,41.0,HARD,90.006,1,,
2022,HAM,2.0,42.0,HARD,89.788,1,,
2022,HAM,2.0,43.0,HARD,90.256,1,,
2022,HAM,2.0,44.0,HARD,90.335,1,,
2022,HAM,2.0,45.0,HARD,90.184,1,,
2022,HAM,2.0,46.0,HARD,91.178,1,,
2022,HAM,2.0,47.0,HARD,90.358,1,,
2022,HAM,2.0,48.0,HARD,90.144,1,,
2022,HAM,2.0,49.0,HARD,90.283,1,,
2022,HAM,2.0,50.0,HARD,90.177,1,,
2022,HAM,2.0,51.0,HARD,90.455,1,,
2022,HAM,2.0,52.0,HARD,90.375,1,,
2022,HAM,2.0,53.0,HARD,90.824,1,,
2022,HAM,2.0,54.0,HARD,90.961,1,,
2022,LAT,1.0,2.0,MEDIUM,94.752,1,,
2022,LAT,1.0,3.0,MEDIUM,93.218,1,,
2022,LAT,1.0,4.0,MEDIUM,92.741,1,,
2022,LAT,1.0,5.0,MEDIUM,92.895,1,,
2022,LAT,1.0,6.0,MEDIUM,93.093,1,,
2022,LAT,1.0,7.0,MEDIUM,92.87,1,,
2022,LAT,1.0,8.0,MEDIUM,93.151,1,,
2022,LAT,1.0,9.0,MEDIUM,93.972,1,,
2022,LAT,1.0,10.0,MEDIUM,93.913,1,,
2022,LAT,1.0,11.0,MEDIUM,93.656,1,,
2022,LAT,1.0,12.0,MEDIUM,93.518,1,,
2022,LAT,1.0,13.0,MEDIUM,93.308,1,,
2022,LAT,1.0,14.0,MEDIUM,93.928,1,,
2022,LAT,2.0,17.0,HARD,91.673,1,,
2022,LAT,2.0,18.0,HARD,92.08,1,,
2022,LAT,2.0,19.0,HARD,91.937,1,,
2022,LAT,2.0,20.0,HARD,92.054,1,,
2022,LAT,2.0,21.0,HARD,92.058,1,,
2022,LAT,2.0,22.0,HARD,91.98,1,,
2022,LAT,2.0,23.0,HARD,91.976,1,,
2022,LAT,2.0,24.0,HARD,92.181,1,,
2022,LAT,2.0,25.0,HARD,91.979,1,,
2022,LAT,2.0,26.0,HARD,91.984,1,,
2022,LAT,2.0,27.0,HARD,92.334,1,,
2022,LAT,2.0,28.0,HARD,92.28,1,,
2022,LAT,2.0,29.0,HARD,92.184,1,,
2022,LAT,2.0,30.0,HARD,92.243,1,,
2022,LAT,2.0,31.0,HARD,92.026,1,,
2022,LAT,2.0,32.0,HARD,92.067,1,,
2022,LAT,2.0,33.0,HARD,92.096,1,,
2022,LAT,2.0,34.0,HARD,92.281,1,,
2022,LAT,2.0,35.0,HARD,92.088,1,,
2022,LAT,2.0,36.0,HARD,92.481,1,,
2022,LAT,2.0,37.0,HARD,92.304,1,,
2022,LAT,3.0,40.0,MEDIUM,90.763,1,,
2022,LAT,3.0,41.0,MEDIUM,90.422,1,,
2022,LAT,3.0,42.0,MEDIUM,90.873,1,,
2022,LAT,3.0,43.0,MEDIUM,90.539,1,,
2022,LAT,3.0,44.0,MEDIUM,90.614,1,,
2022,LAT,3.0,45.0,MEDIUM,90.309,1,,
2022,LAT,3.0,46.0,MEDIUM,92.815,1,,
2022,LAT,3.0,47.0,MEDIUM,90.577,1,,
2022,LAT,3.0,48.0,MEDIUM,91.189,1,,
2022,LAT,3.0,49.0,MEDIUM,93.751,1,,
2022,LAT,3.0,50.0,MEDIUM,91.598,1,,
2022,LAT,3.0,51.0,MEDIUM,92.25,1,,
2022,LAT,3.0,52.0,MEDIUM,92.213,1,,
2022,LAT,3.0,53.0,MEDIUM,92.773,1,,
2022,LAT,3.0,54.0,MEDIUM,96.411,1,,
2022,ALO,1.0,2.0,MEDIUM,92.329,1,,
2022,ALO,1.0,3.0,MEDIUM,91.539,1,,
2022,ALO,1.0,4.0,MEDIUM,91.618,1,,
2022,ALO,1.0,5.0,MEDIUM,91.638,1,,
2022,ALO,1.0,6.0,MEDIUM,92.035,1,,
2022,ALO,1.0,7.0,MEDIUM,91.836,1,,
2022,ALO,1.0,8.0,MEDIUM,92.527,1,,
2022,ALO,1.0,9.0,MEDIUM,92.452,1,,
2022,ALO,1.0,10.0,MEDIUM,92.562,1,,
2022,ALO,1.0,11.0,MEDIUM,92.651,1,,
2022,ALO,1.0,12.0,MEDIUM,92.427,1,,
2022,ALO,1.0,13.0,MEDIUM,92.566,1,,
2022,ALO,1.0,14.0,MEDIUM,92.892,1,,
2022,ALO,1.0,15.0,MEDIUM,92.227,1,,
2022,ALO,1.0,16.0,MEDIUM,93.788,1,,
2022,ALO,1.0,17.0,MEDIUM,92.439,1,,
2022,ALO,1.0,18.0,MEDIUM,92.541,1,,
2022,ALO,2.0,21.0,HARD,91.273,1,,
2022,ALO,2.0,22.0,HARD,91.148,1,,
2022,ALO,2.0,23.0,HARD,91.819,1,,
2022,ALO,2.0,24.0,HARD,90.579,1,,
2022,ALO,2.0,25.0,HARD,91.065,1,,
2022,ALO,2.0,26.0,HARD,90.688,1,,
2023,VER,1.0,2.0,MEDIUM,90.71,1,,
2023,VER,1.0,3.0,MEDIUM,90.408,1,,
2023,VER,1.0,4.0,MEDIUM,90.716,1,,
2023,VER,1.0,5.0,MEDIUM,90.552,1,,
2023,VER,1.0,6.0,MEDIUM,90.44,1,,
2023,VER,1.0,7.0,MEDIUM,90.529,1,,
2023,VER,1.0,8.0,MEDIUM,90.516,1,,
2023,VER,1.0,9.0,MEDIUM,90.632,1,,
2023,VER,1.0,10.0,MEDIUM,90.506,1,,
2023,VER,1.0,11.0,MEDIUM,90.561,1,,
2023,VER,1.0,12.0,MEDIUM,90.59,1,,
2023,VER,1.0,13.0,MEDIUM,90.561,1,,
2023,VER,1.0,14.0,MEDIUM,90.647,1,,
2023,VER,1.0,15.0,MEDIUM,90.267,1,,
2023,VER,2.0,18.0,HARD,89.896,1,,
2023,VER,2.0,19.0,HARD,89.386,1,,
2023,VER,2.0,20.0,HARD,89.628,1,,
2023,VER,2.0,21.0,HARD,89.127,1,,
2023,VER,2.0,22.0,HARD,89.689,1,,
2023,VER,2.0,23.0,HARD,89.634,1,,
2023,VER,2.0,24.0,HARD,89.293,1,,
2023,VER,2.0,25.0,HARD,89.401,1,,
2023,VER,2.0,26.0,HARD,89.289,1,,
2023,VER,2.0,27.0,HARD,89.156,1,,
2023,VER,2.0,28.0,HARD,89.217,1,,
2023,VER,2.0,29.0,HARD,89.183,1,,
2023,VER,2.0,30.0,HARD,89.266,1,,
2023,VER,2.0,31.0,HARD,89.149,1,,
2023,VER,2.0,32.0,HARD,89.1,1,,
2023,VER,2.0,33.0,HARD,89.137,1,,
2023,VER,2.0,34.0,HARD,89.077,1,,
2023,VER,2.0,35.0,HARD,89.148,1,,
2023,VER,2.0,36.0,HARD,88.902,1,,
2023,VER,2.0,37.0,HARD,88.91,1,,
2023,VER,2.0,38.0,HARD,89.073,1,,
2023,VER,2.0,39.0,HARD,88.849,1,,
2023,VER,2.0,40.0,HARD,89.053,1,,
2023,VER,2.0,41.0,HARD,89.003,1,,
2023,VER,2.0,42.0,HARD,89.082,1,,
2023,VER,3.0,45.0,HARD,86.993,1,,
2023,VER,3.0,46.0,HARD,87.902,1,,
2023,VER,3.0,47.0,HARD,87.962,1,,
2023,VER,3.0,48.0,HARD,87.968,1,,
2023,VER,3.0,49.0,HARD,87.901,1,,
2023,VER,3.0,50.0,HARD,88.04,1,,
2023,VER,3.0,51.0,HARD,87.849,1,,
2023,VER,3.0,52.0,HARD,87.851,1,,
2023,VER,3.0,53.0,HARD,87.683,1,,
2023,VER,3.0,54.0,HARD,87.513,1,,
2023,VER,3.0,55.0,HARD,87.93,1,,
2023,VER,3.0,56.0,HARD,87.727,1,,
2023,VER,3.0,57.0,HARD,87.98,1,,
2023,VER,3.0,58.0,HARD,88.545,1,,
2023,LEC,1.0,2.0,MEDIUM,91.117,1,,
2023,LEC,1.0,3.0,MEDIUM,90.5,1,,
2023,LEC,1.0,4.0,MEDIUM,90.884,1,,
2023,LEC,1.0,5.0,MEDIUM,90.459,1,,
2023,LEC,1.0,6.0,MEDIUM,90.544,1,,
2023,LEC,1.0,7.0,MEDIUM,90.373,1,,
2023,LEC,1.0,8.0,MEDIUM,90.631,1,,
2023,LEC,1.0,9.0,MEDIUM,90.431,1,,
2023,LEC,1.0,10.0,MEDIUM,90.609,1,,
2023,LEC,1.0,11.0,MEDIUM,90.613,1,,
2023,LEC,1.0,12.0,MEDIUM,90.584,1,,
2023,LEC,1.0,13.0,MEDIUM,90.817,1,,
2023,LEC,1.0,14.0,MEDIUM,90.571,1,,
2023,LEC,1.0,15.0,MEDIUM,90.618,1,,
2023,LEC,1.0,16.0,MEDIUM,90.711,1,,
2023,LEC,2.0,19.0,HARD,89.908,1,,
2023,LEC,2.0,20.0,HARD,90.073,1,,
2023,LEC,2.0,21.0,HARD,89.724,1,,
2023,LEC,2.0,22.0,HARD,89.704,1,,
2023,LEC,2.0,23.0,HARD,89.847,1,,
2023,LEC,2.0,24.0,HARD,89.577,1,,
2023,LEC,2.0,25.0,HARD,89.707,1,,
2023,LEC,2.0,26.0,HARD,89.655,1,,
2023,LEC,2.0,27.0,HARD,89.21,1,,
2023,LEC,2.0,28.0,HARD,89.556,1,,
2023,LEC,2.0,29.0,HARD,89.556,1,,
2023,LEC,2.0,30.0,HARD,89.428,1,,
2023,LEC,2.0,31.0,HARD,89.554,1,,
2023,LEC,2.0,32.0,HARD,89.815,1,,
2023,LEC,2.0,33.0,HARD,89.693,1,,
2023,LEC,2.0,34.0,HARD,89.447,1,,
2023,LEC,3.0,37.0,HARD,89.035,1,,
2023,LEC,3.0,38.0,HARD,88.736,1,,
2023,LEC,3.0,39.0,HARD,88.759,1,,
2023,LEC,3.0,40.0,HARD,88.546,1,,
2023,LEC,3.0,41.0,HARD,88.466,1,,
2023,LEC,3.0,42.0,HARD,88.277,1,,
2023,LEC,3.0,43.0,HARD,88.211,1,,
2023,LEC,3.0,44.0,HARD,88.199,1,,
2023,LEC,3.0,45.0,HARD,88.395,1,,
2023,LEC,3.0,46.0,HARD,88.446,1,,
2023,LEC,3.0,47.0,HARD,88.221,1,,
2023,LEC,3.0,48.0,HARD,88.419,1,,
2023,LEC,3.0,49.0,HARD,88.396,1,,
2023,LEC,3.0,50.0,HARD,88.258,1,,
2023,LEC,3.0,51.0,HARD,88.695,1,,
2023,LEC,3.0,52.0,HARD,88.603,1,,
2023,LEC,3.0,53.0,HARD,88.545,1,,
2023,LEC,3.0,54.0,HARD,88.778,1,,
2023,LEC,3.0,55.0,HARD,88.552,1,,
2023,LEC,3.0,56.0,HARD,88.657,1,,
2023,LEC,3.0,57.0,HARD,89.031,1,,
2023,LEC,3.0,58.0,HARD,91.284,1,,
2023,RUS,1.0,2.0,MEDIUM,91.598,1,,
2023,RUS,1.0,3.0,MEDIUM,90.598,1,,
2023,RUS,1.0,4.0,MEDIUM,90.797,1,,
2023,RUS,1.0,5.0,MEDIUM,90.689,1,,
2023,RUS,1.0,6.0,MEDIUM,90.808,1,,
2023,RUS,1.0,7.0,MEDIUM,90.842,1,,
2023,RUS,1.0,8.0,MEDIUM,90.933,1,,
2023,RUS,1.0,9.0,MEDIUM,90.767,1,,
2023,RUS,1.0,10.0,MEDIUM,91.14,1,,
2023,RUS,1.0,11.0,MEDIUM,90.856,1,,
2023,RUS,1.0,12.0,MEDIUM,90.95,1,,
2023,RUS,1.0,13.0,MEDIUM,90.816,1,,
2023,RUS,2.0,16.0,HARD,89.537,1,,
2023,RUS,2.0,17.0,HARD,90.049,1,,
2023,RUS,2.0,18.0,HARD,89.522,1,,
2023,RUS,2.0,19.0,HARD,90.358,1,,
2023,RUS,2.0,20.0,HARD,90.088,1,,
2023,RUS,2.0,21.0,HARD,90.118,1,,
2023,RUS,2.0,22.0,HARD,89.786,1,,
2023,RUS,2.0,23.0,HARD,89.672,1,,
2023,RUS,2.0,24.0,HARD,89.355,1,,
2023,RUS,2.0,25.0,HARD,89.545,1,,
2023,RUS,2.0,26.0,HARD,89.54,1,,
2023,RUS,2.0,27.0,HARD,89.432,1,,
2023,RUS,2.0,28.0,HARD,89.565,1,,
2023,RUS,2.0,29.0,HARD,89.722,1,,
2023,RUS,2.0,30.0,HARD,89.84,1,,
2023,RUS,2.0,31.0,HARD,89.402,1,,
2023,RUS,2.0,32.0,HARD,89.692,1,,
2023,RUS,2.0,33.0,HARD,89.593,1,,
2023,RUS,3.0,36.0,HARD,88.687,1,,
2023,RUS,3.0,37.0,HARD,88.943,1,,
2023,RUS,3.0,38.0,HARD,89.243,1,,
2023,RUS,3.0,39.0,HARD,89.194,1,,
2023,RUS,3.0,40.0,HARD,88.683,1,,
2023,RUS,3.0,41.0,HARD,88.612,1,,
2023,RUS,3.0,42.0,HARD,88.792,1,,
2023,RUS,3.0,43.0,HARD,88.524,1,,
2023,RUS,3.0,44.0,HARD,88.36,1,,
2023,RUS,3.0,45.0,HARD,88.187,1,,
2023,RUS,3.0,46.0,HARD,88.192,1,,
2023,RUS,3.0,47.0,HARD,88.261,1,,
2023,RUS,3.0,48.0,HARD,88.53,1,,
2023,RUS,3.0,49.0,HARD,88.428,1,,
2023,RUS,3.0,50.0,HARD,88.4,1,,
2023,RUS,3.0,51.0,HARD,88.692,1,,
2023,RUS,3.0,52.0,HARD,88.877,1,,
2023,RUS,3.0,53.0,HARD,88.825,1,,
2023,RUS,3.0,54.0,HARD,90.038,1,,
2023,RUS,3.0,55.0,HARD,88.976,1,,
2023,RUS,3.0,56.0,HARD,88.466,1,,
2023,RUS,3.0,57.0,HARD,88.557,1,,
2023,RUS,3.0,58.0,HARD,88.82,1,,
2023,PER,1.0,2.0,MEDIUM,91.672,1,,
2023,PER,1.0,3.0,MEDIUM,90.469,1,,
2023,PER,1.0,4.0,MEDIUM,90.759,1,,
2023,PER,1.0,5.0,MEDIUM,90.797,1,,
2023,PER,1.0,6.0,MEDIUM,90.682,1,,
2023,PER,1.0,7.0,MEDIUM,90.818,1,,
2023,PER,1.0,8.0,MEDIUM,90.993,1,,
2023,PER,1.0,9.0,MEDIUM,91.287,1,,
2023,PER,1.0,10.0,MEDIUM,91.214,1,,
2023,PER,1.0,11.0,MEDIUM,91.535,1,,
2023,PER,1.0,12.0,MEDIUM,90.874,1,,
2023,PER,1.0,13.0,MEDIUM,91.309,1,,
2023,PER,1.0,14.0,MEDIUM,91.19,1,,
2023,PER,1.0,15.0,MEDIUM,91.225,1,,
2023,PER,1.0,16.0,MEDIUM,91.375,1,,
2023,PER,2.0,19.0,HARD,89.365,1,,
